timestamp,distance,speed, global_time0,0.0,0.0,0.1
0,0.0,0.0,0.1
0,0.0,0.0,0.11
0,0.0,0.0,0.11
0,0.0,0.0,0.11
0,0.0,0.0,0.12
0,0.0,0.0,0.14
0,0.0,0.0,0.16
0,0.0,0.0,0.17
0,0.0,0.0,0.19
0,0.0,0.0,0.21
0,0.0,0.0,0.23
0,0.0,0.0,0.24
0,0.0,0.0,0.26
0,0.0,0.0,0.28
0,0.0,0.0,0.29
0,0.0,0.0,0.31
0,0.0,0.0,0.33
0,0.0,0.0,0.35
0,0.0,0.0,0.36
0,0.0,0.0,0.37
0,0.0,0.0,0.39
0,0.0,0.0,0.41
0,0.0,0.0,0.43
0,0.0,0.0,0.44
0,0.0,0.0,0.46
0,0.0,0.0,0.47
0,0.0,0.0,0.49
0,0.0,0.0,0.51
0,0.0,0.0,0.53
0,0.0,0.0,0.54
0,0.0,0.0,0.56
0,0.0,0.0,0.58
0,0.0,0.0,0.6
0,0.0,0.0,0.61
0,0.0,0.0,0.63
0,0.0,0.0,0.65
0,0.0,0.0,0.66
0,0.0,0.0,0.68
0,0.0,0.0,0.7
0,0.0,0.0,0.71
0,0.0,0.0,0.73
0,0.0,0.0,0.76
0,0.0,0.0,0.76
0,0.0,0.0,0.77
0,0.0,0.0,0.8
0,0.0,0.0,0.81
0,0.0,0.0,0.83
0,0.0,0.0,0.85
0,0.0,0.0,0.86
0,0.0,0.0,0.88
0,0.0,0.0,0.9
0,0.0,0.0,0.91
0,0.0,0.0,0.93
0,0.0,0.0,0.95
0,0.0,0.0,0.96
0,0.0,0.0,0.98
0,0.0,0.0,0.99
0,0.0,0.0,1.01
0,0.0,0.0,1.03
0,0.0,0.0,1.04
0,0.0,0.0,1.06
0,0.0,0.0,1.08
0,0.0,0.0,1.09
0,0.0,0.0,1.11
0,0.0,0.0,1.12
0,0.0,0.0,1.14
0,0.0,0.0,1.16
0,0.0,0.0,1.18
0,0.0,0.0,1.2
0,0.0,0.0,1.21
0,0.0,0.0,1.23
0,0.0,0.0,1.25
0,0.0,0.0,1.26
0,0.0,0.0,1.28
0,0.0,0.0,1.3
0,0.0,0.0,1.31
0,0.0,0.0,1.33
0,0.0,0.0,1.35
0,0.0,0.0,1.36
0,0.0,0.0,1.38
0,0.0,0.0,1.4
0,0.0,0.0,1.41
0,0.0,0.0,1.43
0,0.0,0.0,1.45
0,0.0,0.0,1.46
0,0.0,0.0,1.48
0,0.0,0.0,1.49
0,0.0,0.0,1.51
0,0.0,0.0,1.53
0,0.0,0.0,1.54
0,0.0,0.0,1.56
0,0.0,0.0,1.58
0,0.0,0.0,1.6
0,0.0,0.0,1.61
0,0.0,0.0,1.63
0,0.0,0.0,1.65
0,0.0,0.0,1.66
0,0.0,0.0,1.68
0,0.0,0.0,1.69
0,0.0,0.0,1.71
0,0.0,0.0,1.73
0,0.0,0.0,1.74
0,0.0,0.0,1.77
0,0.0,0.0,1.77
0,0.0,0.0,1.79
0,0.0,0.0,1.81
0,0.0,0.0,1.83
0,0.0,0.0,1.85
0,0.0,0.0,1.86
0,0.0,0.0,1.88
0,0.0,0.0,1.89
0,0.0,0.0,1.91
0,0.0,0.0,1.92
0,0.0,0.0,1.94
0,0.0,0.0,1.96
0,0.0,0.0,1.98
0,0.0,0.0,2.0
0,0.0,0.0,2.01
0,0.0,0.0,2.03
0,0.0,0.0,2.05
0,0.0,0.0,2.06
0,0.0,0.0,2.08
0,0.0,0.0,2.1
0,0.0,0.0,2.11
0,0.0,0.0,2.13
0,0.0,0.0,2.15
0,0.0,0.0,2.16
0,0.0,0.0,2.18
0,0.0,0.0,2.2
0,0.0,0.0,2.21
0,0.0,0.0,2.23
0,0.0,0.0,2.25
0,0.0,0.0,2.26
0,0.0,0.0,2.28
0,0.0,0.0,2.3
0,0.0,0.0,2.31
0,0.0,0.0,2.33
0,0.0,0.0,2.34
0,0.0,0.0,2.36
0,0.0,0.0,2.38
0,0.0,0.0,2.4
0,0.0,0.0,2.41
0,0.0,0.0,2.43
0,0.0,0.0,2.45
0,0.0,0.0,2.46
0,0.0,0.0,2.48
0,0.0,0.0,2.5
0,0.0,0.0,2.51
0,0.0,0.0,2.52
0,0.0,0.0,2.55
0,0.0,0.0,2.56
0,0.0,0.0,2.57
0,0.0,0.0,2.6
0,0.0,0.0,2.61
0,0.0,0.0,2.63
0,0.0,0.0,2.64
0,0.0,0.0,2.66
0,0.0,0.0,2.67
0,0.0,0.0,2.7
0,0.0,0.0,2.71
0,0.0,0.0,2.73
0,0.0,0.0,2.74
0,0.0,0.0,2.78
0,0.0,0.0,2.78
0,0.0,0.0,2.8
0,0.0,0.0,2.81
0,0.0,0.0,2.83
0,0.0,0.0,2.84
0,0.0,0.0,2.86
0,0.0,0.0,2.87
0,0.0,0.0,2.9
0,0.0,0.0,2.91
0,0.0,0.0,2.93
0,0.0,0.0,2.94
0,0.0,0.0,2.96
0,0.0,0.0,2.98
0,0.0,0.0,3.0
0,0.0,0.0,3.01
0,0.0,0.0,3.03
0,0.0,0.0,3.04
0,0.0,0.0,3.06
0,0.0,0.0,3.07
0,0.0,0.0,3.1
0,0.0,0.0,3.11
0,0.0,0.0,3.13
0,0.0,0.0,3.14
0,0.0,0.0,3.16
0,0.0,0.0,3.17
0,0.0,0.0,3.2
0,0.0,0.0,3.21
0,0.0,0.0,3.23
0,0.0,0.0,3.24
0,0.0,0.0,3.26
0,0.0,0.0,3.28
0,0.0,0.0,3.3
0,0.0,0.0,3.31
0,0.0,0.0,3.33
0,0.0,0.0,3.35
0,0.0,0.0,3.36
0,0.0,0.0,3.37
0,0.0,0.0,3.4
0,0.0,0.0,3.41
0,0.0,0.0,3.43
0,0.0,0.0,3.44
0,0.0,0.0,3.46
0,0.0,0.0,3.47
0,0.0,0.0,3.5
0,0.0,0.0,3.51
0,0.0,0.0,3.52
0,0.0,0.0,3.54
0,0.0,0.0,3.56
0,0.0,0.0,3.58
0,0.0,0.0,3.6
0,0.0,0.0,3.61
0,0.0,0.0,3.63
0,0.0,0.0,3.64
0,0.0,0.0,3.66
0,0.0,0.0,3.68
0,0.0,0.0,3.7
0,0.0,0.0,3.71
0,0.0,0.0,3.72
0,0.0,0.0,3.74
0,0.0,0.0,3.76
0,0.0,0.0,3.8
0,0.0,0.0,3.8
0,0.0,0.0,3.81
0,0.0,0.0,3.82
0,0.0,0.0,3.84
0,0.0,0.0,3.86
0,0.0,0.0,3.88
0,0.0,0.0,3.9
0,0.0,0.0,3.91
0,0.0,0.0,3.93
0,0.0,0.0,3.94
0,0.0,0.0,3.96
0,0.0,0.0,3.98
0,0.0,0.0,4.0
0,0.0,0.0,4.01
0,0.0,0.0,4.02
0,0.0,0.0,4.05
0,0.0,0.0,4.06
0,0.0,0.0,4.08
0,0.0,0.0,4.1
0,0.0,0.0,4.11
0,0.0,0.0,4.13
0,0.0,0.0,4.15
0,0.0,0.0,4.16
0,0.0,0.0,4.18
0,0.0,0.0,4.2
0,0.0,0.0,4.21
0,0.0,0.0,4.23
0,0.0,0.0,4.24
0,0.0,0.0,4.26
0,0.0,0.0,4.28
0,0.0,0.0,4.3
0,0.0,0.0,4.31
0,0.0,0.0,4.33
0,0.0,0.0,4.34
0,0.0,0.0,4.36
0,0.0,0.0,4.37
0,0.0,0.0,4.4
0,0.0,0.0,4.41
0,0.0,0.0,4.42
0,0.0,0.0,4.45
0,0.0,0.0,4.46
0,0.0,0.0,4.48
0,0.0,0.0,4.5
0,0.0,0.0,4.51
0,0.0,0.0,4.52
0,0.0,0.0,4.54
0,0.0,0.0,4.56
0,0.0,0.0,4.57
0,0.0,0.0,4.6
0,0.0,0.0,4.61
0,0.0,0.0,4.63
0,0.0,0.0,4.64
0,0.0,0.0,4.66
0,0.0,0.0,4.67
0,0.0,0.0,4.7
0,0.0,0.0,4.71
0,0.0,0.0,4.73
0,0.0,0.0,4.74
0,0.0,0.0,4.76
0,0.0,0.0,4.8
0,0.0,0.0,4.8
0,0.0,0.0,4.81
0,0.0,0.0,4.83
0,0.0,0.0,4.84
0,0.0,0.0,4.86
0,0.0,0.0,4.88
0,0.0,0.0,4.9
0,0.0,0.0,4.91
0,0.0,0.0,4.92
0,0.0,0.0,4.94
0,0.0,0.0,4.96
0,0.0,0.0,4.97
0,0.0,0.0,5.0
0,0.0,0.0,5.01
0,0.0,0.0,5.03
0,0.0,0.0,5.04
0,0.0,0.0,5.06
0,0.0,0.0,5.08
0,0.0,0.0,5.1
0,0.0,0.0,5.11
0,0.0,0.0,5.13
0,0.0,0.0,5.14
0,0.0,0.0,5.16
0,0.0,0.0,5.18
0,0.0,0.0,5.2
0,0.0,0.0,5.21
0,0.0,0.0,5.23
0,0.0,0.0,5.24
0,0.0,0.0,5.26
0,0.0,0.0,5.28
0,0.0,0.0,5.3
0,0.0,0.0,5.31
0,0.0,0.0,5.33
0,0.0,0.0,5.34
0,0.0,0.0,5.36
0,0.0,0.0,5.37
0,0.0,0.0,5.4
0,0.0,0.0,5.41
0,0.0,0.0,5.42
0,0.0,0.0,5.44
0,0.0,0.0,5.46
0,0.0,0.0,5.47
0,0.0,0.0,5.5
0,0.0,0.0,5.51
0,0.0,0.0,5.52
0,0.0,0.0,5.54
0,0.0,0.0,5.56
0,0.0,0.0,5.58
0,0.0,0.0,5.6
0,0.0,0.0,5.61
0,0.0,0.0,5.63
0,0.0,0.0,5.64
0,0.0,0.0,5.66
0,0.0,0.0,5.67
0,0.0,0.0,5.7
0,0.0,0.0,5.71
0,0.0,0.0,5.73
0,0.0,0.0,5.74
0,0.0,0.0,5.76
0,0.0,0.0,5.78
0,0.0,0.0,5.81
0,0.0,0.0,5.81
0,0.0,0.0,5.83
0,0.0,0.0,5.84
0,0.0,0.0,5.86
0,0.0,0.0,5.87
0,0.0,0.0,5.9
0,0.0,0.0,5.91
0,0.0,0.0,5.93
0,0.0,0.0,5.95
0,0.0,0.0,5.96
0,0.0,0.0,5.98
0,0.0,0.0,6.0
0,0.0,0.0,6.01
0,0.0,0.0,6.03
0,0.0,0.0,6.04
0,0.0,0.0,6.06
0,0.0,0.0,6.07
0,0.0,0.0,6.1
0,0.0,0.0,6.11
0,0.0,0.0,6.13
0,0.0,0.0,6.14
0,0.0,0.0,6.16
0,0.0,0.0,6.17
0,0.0,0.0,6.2
0,0.0,0.0,6.21
0,0.0,0.0,6.23
0,0.0,0.0,6.24
0,0.0,0.0,6.26
0,0.0,0.0,6.28
0,0.0,0.0,6.3
0,0.0,0.0,6.31
0,0.0,0.0,6.33
0,0.0,0.0,6.34
0,0.0,0.0,6.36
0,0.0,0.0,6.37
0,0.0,0.0,6.4
0,0.0,0.0,6.41
0,0.0,0.0,6.43
0,0.0,0.0,6.44
0,0.0,0.0,6.46
0,0.0,0.0,6.48
0,0.0,0.0,6.5
0,0.0,0.0,6.51
0,0.0,0.0,6.53
0,0.0,0.0,6.54
0,0.0,0.0,6.56
0,0.0,0.0,6.58
0,0.0,0.0,6.6
0,0.0,0.0,6.61
0,0.0,0.0,6.62
0,0.0,0.0,6.64
0,0.0,0.0,6.66
0,0.0,0.0,6.67
0,0.0,0.0,6.7
0,0.0,0.0,6.71
0,0.0,0.0,6.73
0,0.0,0.0,6.74
0,0.0,0.0,6.76
0,0.0,0.0,6.77
0,0.0,0.0,6.8
0,0.0,0.0,6.83
0,0.0,0.0,6.83
0,0.0,0.0,6.84
0,0.0,0.0,6.86
0,0.0,0.0,6.88
0,0.0,0.0,6.9
0,0.0,0.0,6.91
0,0.0,0.0,6.92
0,0.0,0.0,6.94
0,0.0,0.0,6.96
0,0.0,0.0,6.98
0,0.0,0.0,7.0
0,0.0,0.0,7.01
0,0.0,0.0,7.02
0,0.0,0.0,7.05
0,0.0,0.0,7.06
0,0.0,0.0,7.07
0,0.0,0.0,7.1
0,0.0,0.0,7.11
0,0.0,0.0,7.13
0,0.0,0.0,7.14
0,0.0,0.0,7.16
0,0.0,0.0,7.18
0,0.0,0.0,7.2
0,0.0,0.0,7.21
0,0.0,0.0,7.23
0,0.0,0.0,7.25
0,0.0,0.0,7.26
0,0.0,0.0,7.28
0,0.0,0.0,7.3
0,0.0,0.0,7.31
0,0.0,0.0,7.32
0,0.0,0.0,7.34
0,0.0,0.0,7.36
0,0.0,0.0,7.38
0,0.0,0.0,7.4
0,0.0,0.0,7.41
0,0.0,0.0,7.43
0,0.0,0.0,7.44
0,0.0,0.0,7.46
0,0.0,0.0,7.48
0,0.0,0.0,7.5
0,0.0,0.0,7.51
0,0.0,0.0,7.53
0,0.0,0.0,7.54
0,0.0,0.0,7.56
0,0.0,0.0,7.57
0,0.0,0.0,7.6
0,0.0,0.0,7.61
0,0.0,0.0,7.62
0,0.0,0.0,7.65
0,0.0,0.0,7.66
0,0.0,0.0,7.68
0,0.0,0.0,7.7
0,0.0,0.0,7.71
0,0.0,0.0,7.73
0,0.0,0.0,7.74
0,0.0,0.0,7.76
0,0.0,0.0,7.77
0,0.0,0.0,7.8
0,0.0,0.0,7.83
0,0.0,0.0,7.83
0,0.0,0.0,7.84
0,0.0,0.0,7.86
0,0.0,0.0,7.88
0,0.0,0.0,7.9
0,0.0,0.0,7.91
0,0.0,0.0,7.93
0,0.0,0.0,7.94
0,0.0,0.0,7.96
0,0.0,0.0,7.98
0,0.0,0.0,8.0
0,0.0,0.0,8.01
0,0.0,0.0,8.02
0,0.0,0.0,8.05
0,0.0,0.0,8.06
0,0.0,0.0,8.07
0,0.0,0.0,8.1
0,0.0,0.0,8.11
0,0.0,0.0,8.12
0,0.0,0.0,8.14
0,0.0,0.0,8.16
0,0.0,0.0,8.17
0,0.0,0.0,8.2
0,0.0,0.0,8.21
0,0.0,0.0,8.23
0,0.0,0.0,8.24
0,0.0,0.0,8.26
0,0.0,0.0,8.27
0,0.0,0.0,8.29
0,0.0,0.0,8.31
0,0.0,0.0,8.33
0,0.0,0.0,8.34
0,0.0,0.0,8.36
0,0.0,0.0,8.38
0,0.0,0.0,8.39
0,0.0,0.0,8.41
0,0.0,0.0,8.43
0,0.0,0.0,8.44
0,0.0,0.0,8.46
0,0.0,0.0,8.48
0,0.0,0.0,8.5
0,0.0,0.0,8.51
0,0.0,0.0,8.53
0,0.0,0.0,8.54
0,0.0,0.0,8.56
0,0.0,0.0,8.57
0,0.0,0.0,8.6
0,0.0,0.0,8.61
0,0.0,0.0,8.62
0,0.0,0.0,8.64
0,0.0,0.0,8.66
0,0.0,0.0,8.68
0,0.0,0.0,8.69
0,0.0,0.0,8.71
0,0.0,0.0,8.72
0,0.0,0.0,8.75
0,0.0,0.0,8.76
0,0.0,0.0,8.78
0,0.0,0.0,8.79
0,0.0,0.0,8.81
0,0.0,0.0,8.84
0,0.0,0.0,8.84
0,0.0,0.0,8.86
0,0.0,0.0,8.87
0,0.0,0.0,8.89
0,0.0,0.0,8.91
0,0.0,0.0,8.92
0,0.0,0.0,8.95
0,0.0,0.0,8.96
0,0.0,0.0,8.98
0,0.0,0.0,9.0
0,0.0,0.0,9.01
0,0.0,0.0,9.03
0,0.0,0.0,9.05
0,0.0,0.0,9.06
0,0.0,0.0,9.07
0,0.0,0.0,9.09
0,0.0,0.0,9.11
0,0.0,0.0,9.13
0,0.0,0.0,9.14
0,0.0,0.0,9.16
0,0.0,0.0,9.17
0,0.0,0.0,9.19
0,0.0,0.0,9.21
0,0.0,0.0,9.22
0,0.0,0.0,9.24
0,0.0,0.0,9.26
0,0.0,0.0,9.28
0,0.0,0.0,9.29
0,0.0,0.0,9.31
0,0.0,0.0,9.33
0,0.0,0.0,9.35
0,0.0,0.0,9.36
0,0.0,0.0,9.37
0,0.0,0.0,9.39
0,0.0,0.0,9.41
0,0.0,0.0,9.43
0,0.0,0.0,9.45
0,0.0,0.0,9.46
0,0.0,0.0,9.47
0,0.0,0.0,9.49
0,0.0,0.0,9.51
0,0.0,0.0,9.53
0,0.0,0.0,9.54
0,0.0,0.0,9.56
0,0.0,0.0,9.58
0,0.0,0.0,9.59
0,0.0,0.0,9.61
0,0.0,0.0,9.63
0,0.0,0.0,9.64
0,0.0,0.0,9.66
0,0.0,0.0,9.68
0,0.0,0.0,9.69
0,0.0,0.0,9.71
0,0.0,0.0,9.72
0,0.0,0.0,9.75
0,0.0,0.0,9.76
0,0.0,0.0,9.78
0,0.0,0.0,9.79
0,0.0,0.0,9.81
0,0.0,0.0,9.84
0,0.0,0.0,9.84
0,0.0,0.0,9.86
0,0.0,0.0,9.88
0,0.0,0.0,9.9
0,0.0,0.0,9.91
0,0.0,0.0,9.93
0,0.0,0.0,9.94
0,0.0,0.0,9.96
0,0.0,0.0,9.98
0,0.0,0.0,10.0
0,0.0,0.0,10.01
0,0.0,0.0,10.02
0,0.0,0.0,10.04
0,0.0,0.0,10.06
0,0.0,0.0,10.08
0,0.0,0.0,10.09
0,0.0,0.0,10.11
0,0.0,0.0,10.13
0,0.0,0.0,10.15
0,0.0,0.0,10.16
0,0.0,0.0,10.18
0,0.0,0.0,10.19
0,0.0,0.0,10.21
0,0.0,0.0,10.23
0,0.0,0.0,10.24
0,0.0,0.0,10.26
0,0.0,0.0,10.27
0,0.0,0.0,10.3
0,0.0,0.0,10.31
0,0.0,0.0,10.33
0,0.0,0.0,10.35
0,0.0,0.0,10.36
0,0.0,0.0,10.37
0,0.0,0.0,10.39
0,0.0,0.0,10.41
0,0.0,0.0,10.42
0,0.0,0.0,10.45
0,0.0,0.0,10.46
0,0.0,0.0,10.48
0,0.0,0.0,10.49
0,0.0,0.0,10.51
0,0.0,0.0,10.53
0,0.0,0.0,10.55
0,0.0,0.0,10.56
0,0.0,0.0,10.58
0,0.0,0.0,10.59
0,0.0,0.0,10.61
0,0.0,0.0,10.62
0,0.0,0.0,10.64
0,0.0,0.0,10.66
0,0.0,0.0,10.68
0,0.0,0.0,10.69
0,0.0,0.0,10.71
0,0.0,0.0,10.73
0,0.0,0.0,10.75
0,0.0,0.0,10.76
0,0.0,0.0,10.78
0,0.0,0.0,10.79
0,0.0,0.0,10.81
0,0.0,0.0,10.83
0,0.0,0.0,10.86
0,0.0,0.0,10.86
0,0.0,0.0,10.88
0,0.0,0.0,10.89
0,0.0,0.0,10.91
0,0.0,0.0,10.92
0,0.0,0.0,10.94
0,0.0,0.0,10.96
0,0.0,0.0,10.97
0,0.0,0.0,10.99
0,0.0,0.0,11.01
0,0.0,0.0,11.03
0,0.0,0.0,11.04
0,0.0,0.0,11.06
0,0.0,0.0,11.08
0,0.0,0.0,11.09
0,0.0,0.0,11.11
0,0.0,0.0,11.13
0,0.0,0.0,11.15
0,0.0,0.0,11.16
0,0.0,0.0,11.17
0,0.0,0.0,11.2
0,0.0,0.0,11.21
0,0.0,0.0,11.22
0,0.0,0.0,11.24
0,0.0,0.0,11.26
