timestamp,distance,speed,global_time
0,0.0,0.0,0.1
0,0.0,0.0,0.11
0,0.0,0.0,0.11
0,0.0,0.0,0.11
0,0.0,0.0,0.13
0,0.0,0.0,0.14
0,0.0,0.0,0.16
0,0.0,0.0,0.18
0,0.0,0.0,0.19
0,0.0,0.0,0.21
0,0.0,0.0,0.22
0,0.0,0.0,0.24
0,0.0,0.0,0.26
0,0.0,0.0,0.27
0,0.0,0.0,0.29
0,0.0,0.0,0.31
0,0.0,0.0,0.32
0,0.0,0.0,0.34
0,0.0,0.0,0.36
0,0.0,0.0,0.37
0,0.0,0.0,0.39
0,0.0,0.0,0.41
0,0.0,0.0,0.43
0,0.0,0.0,0.44
0,0.0,0.0,0.46
0,0.0,0.0,0.48
0,0.0,0.0,0.49
0,0.0,0.0,0.51
0,0.0,0.0,0.52
0,0.0,0.0,0.54
0,0.0,0.0,0.56
0,0.0,0.0,0.57
0,0.0,0.0,0.59
0,0.0,0.0,0.61
0,0.0,0.0,0.62
0,0.0,0.0,0.64
0,0.0,0.0,0.66
0,0.0,0.0,0.68
0,0.0,0.0,0.69
0,0.0,0.0,0.71
0,0.0,0.0,0.74
0,0.0,0.0,0.75
0,0.0,0.0,0.76
0,0.0,0.0,0.78
0,0.0,0.0,0.79
0,0.0,0.0,0.81
0,0.0,0.0,0.83
0,0.0,0.0,0.84
0,0.0,0.0,0.86
0,0.0,0.0,0.87
0,0.0,0.0,0.89
0,0.0,0.0,0.91
0,0.0,0.0,0.92
0,0.0,0.0,0.94
0,0.0,0.0,0.96
0,0.0,0.0,0.97
0,0.0,0.0,0.99
0,0.0,0.0,1.01
0,0.0,0.0,1.02
0,0.0,0.0,1.04
0,0.0,0.0,1.06
0,0.0,0.0,1.07
0,0.0,0.0,1.09
0,0.0,0.0,1.11
0,0.0,0.0,1.13
0,0.0,0.0,1.14
0,0.0,0.0,1.16
0,0.0,0.0,1.18
0,0.0,0.0,1.19
0,0.0,0.0,1.21
0,0.0,0.0,1.23
0,0.0,0.0,1.24
0,0.0,0.0,1.26
0,0.0,0.0,1.27
0,0.0,0.0,1.29
0,0.0,0.0,1.31
0,0.0,0.0,1.33
0,0.0,0.0,1.34
0,0.0,0.0,1.36
0,0.0,0.0,1.37
0,0.0,0.0,1.39
0,0.0,0.0,1.41
0,0.0,0.0,1.42
0,0.0,0.0,1.45
0,0.0,0.0,1.46
0,0.0,0.0,1.48
0,0.0,0.0,1.49
0,0.0,0.0,1.51
0,0.0,0.0,1.53
0,0.0,0.0,1.54
0,0.0,0.0,1.56
0,0.0,0.0,1.58
0,0.0,0.0,1.59
0,0.0,0.0,1.61
0,0.0,0.0,1.62
0,0.0,0.0,1.64
0,0.0,0.0,1.66
0,0.0,0.0,1.67
0,0.0,0.0,1.69
0,0.0,0.0,1.71
0,0.0,0.0,1.74
0,0.0,0.0,1.74
0,0.0,0.0,1.76
0,0.0,0.0,1.78
0,0.0,0.0,1.79
0,0.0,0.0,1.81
0,0.0,0.0,1.83
0,0.0,0.0,1.84
0,0.0,0.0,1.86
0,0.0,0.0,1.88
0,0.0,0.0,1.89
0,0.0,0.0,1.91
0,0.0,0.0,1.93
0,0.0,0.0,1.94
0,0.0,0.0,1.96
0,0.0,0.0,1.97
0,0.0,0.0,1.99
0,0.0,0.0,2.01
0,0.0,0.0,2.02
0,0.0,0.0,2.04
0,0.0,0.0,2.06
0,0.0,0.0,2.08
0,0.0,0.0,2.09
0,0.0,0.0,2.11
0,0.0,0.0,2.13
0,0.0,0.0,2.14
0,0.0,0.0,2.16
0,0.0,0.0,2.18
0,0.0,0.0,2.19
0,0.0,0.0,2.21
0,0.0,0.0,2.23
0,0.0,0.0,2.24
0,0.0,0.0,2.26
0,0.0,0.0,2.28
0,0.0,0.0,2.29
0,0.0,0.0,2.31
0,0.0,0.0,2.33
0,0.0,0.0,2.34
0,0.0,0.0,2.36
0,0.0,0.0,2.38
0,0.0,0.0,2.39
0,0.0,0.0,2.41
0,0.0,0.0,2.42
0,0.0,0.0,2.44
0,0.0,0.0,2.46
0,0.0,0.0,2.47
0,0.0,0.0,2.49
0,0.0,0.0,2.51
0,0.0,0.0,2.52
0,0.0,0.0,2.54
0,0.0,0.0,2.56
0,0.0,0.0,2.58
0,0.0,0.0,2.59
0,0.0,0.0,2.61
0,0.0,0.0,2.63
0,0.0,0.0,2.64
0,0.0,0.0,2.66
0,0.0,0.0,2.68
0,0.0,0.0,2.69
0,0.0,0.0,2.71
0,0.0,0.0,2.72
0,0.0,0.0,2.76
0,0.0,0.0,2.76
0,0.0,0.0,2.77
0,0.0,0.0,2.79
0,0.0,0.0,2.81
0,0.0,0.0,2.82
0,0.0,0.0,2.84
0,0.0,0.0,2.86
0,0.0,0.0,2.88
0,0.0,0.0,2.89
0,0.0,0.0,2.91
0,0.0,0.0,2.92
0,0.0,0.0,2.94
0,0.0,0.0,2.96
0,0.0,0.0,2.97
0,0.0,0.0,2.99
0,0.0,0.0,3.01
0,0.0,0.0,3.03
0,0.0,0.0,3.04
0,0.0,0.0,3.06
0,0.0,0.0,3.08
0,0.0,0.0,3.09
0,0.0,0.0,3.11
0,0.0,0.0,3.13
0,0.0,0.0,3.14
0,0.0,0.0,3.16
0,0.0,0.0,3.18
0,0.0,0.0,3.19
0,0.0,0.0,3.21
0,0.0,0.0,3.23
0,0.0,0.0,3.24
0,0.0,0.0,3.26
0,0.0,0.0,3.27
0,0.0,0.0,3.29
0,0.0,0.0,3.31
0,0.0,0.0,3.33
0,0.0,0.0,3.34
0,0.0,0.0,3.36
0,0.0,0.0,3.37
0,0.0,0.0,3.39
0,0.0,0.0,3.41
0,0.0,0.0,3.43
0,0.0,0.0,3.44
0,0.0,0.0,3.46
0,0.0,0.0,3.48
0,0.0,0.0,3.49
0,0.0,0.0,3.51
0,0.0,0.0,3.52
0,0.0,0.0,3.54
0,0.0,0.0,3.56
0,0.0,0.0,3.57
0,0.0,0.0,3.59
0,0.0,0.0,3.61
0,0.0,0.0,3.63
0,0.0,0.0,3.64
0,0.0,0.0,3.66
0,0.0,0.0,3.67
0,0.0,0.0,3.69
0,0.0,0.0,3.71
0,0.0,0.0,3.73
0,0.0,0.0,3.74
0,0.0,0.0,3.77
0,0.0,0.0,3.78
0,0.0,0.0,3.79
0,0.0,0.0,3.81
0,0.0,0.0,3.82
0,0.0,0.0,3.84
0,0.0,0.0,3.86
0,0.0,0.0,3.88
0,0.0,0.0,3.89
0,0.0,0.0,3.91
0,0.0,0.0,3.92
0,0.0,0.0,3.94
0,0.0,0.0,3.96
0,0.0,0.0,3.97
0,0.0,0.0,3.99
0,0.0,0.0,4.01
0,0.0,0.0,4.03
0,0.0,0.0,4.04
0,0.0,0.0,4.06
0,0.0,0.0,4.08
0,0.0,0.0,4.09
0,0.0,0.0,4.11
0,0.0,0.0,4.12
0,0.0,0.0,4.14
0,0.0,0.0,4.16
0,0.0,0.0,4.17
0,0.0,0.0,4.19
0,0.0,0.0,4.21
0,0.0,0.0,4.22
0,0.0,0.0,4.24
0,0.0,0.0,4.26
0,0.0,0.0,4.28
0,0.0,0.0,4.29
0,0.0,0.0,4.31
0,0.0,0.0,4.33
0,0.0,0.0,4.34
0,0.0,0.0,4.36
0,0.0,0.0,4.37
0,0.0,0.0,4.39
0,0.0,0.0,4.41
0,0.0,0.0,4.42
0,0.0,0.0,4.45
0,0.0,0.0,4.46
0,0.0,0.0,4.48
0,0.0,0.0,4.49
0,0.0,0.0,4.51
0,0.0,0.0,4.53
0,0.0,0.0,4.54
0,0.0,0.0,4.56
0,0.0,0.0,4.57
0,0.0,0.0,4.59
0,0.0,0.0,4.61
0,0.0,0.0,4.62
0,0.0,0.0,4.64
0,0.0,0.0,4.66
0,0.0,0.0,4.67
0,0.0,0.0,4.69
0,0.0,0.0,4.71
0,0.0,0.0,4.72
0,0.0,0.0,4.74
0,0.0,0.0,4.78
0,0.0,0.0,4.78
0,0.0,0.0,4.79
0,0.0,0.0,4.81
0,0.0,0.0,4.82
0,0.0,0.0,4.84
0,0.0,0.0,4.86
0,0.0,0.0,4.87
0,0.0,0.0,4.89
0,0.0,0.0,4.91
0,0.0,0.0,4.92
0,0.0,0.0,4.94
0,0.0,0.0,4.96
0,0.0,0.0,4.97
0,0.0,0.0,4.99
0,0.0,0.0,5.01
0,0.0,0.0,5.03
0,0.0,0.0,5.04
0,0.0,0.0,5.06
0,0.0,0.0,5.08
0,0.0,0.0,5.09
0,0.0,0.0,5.11
0,0.0,0.0,5.13
0,0.0,0.0,5.14
0,0.0,0.0,5.16
0,0.0,0.0,5.17
0,0.0,0.0,5.19
0,0.0,0.0,5.21
0,0.0,0.0,5.23
0,0.0,0.0,5.24
0,0.0,0.0,5.26
0,0.0,0.0,5.27
0,0.0,0.0,5.29
0,0.0,0.0,5.31
0,0.0,0.0,5.32
0,0.0,0.0,5.34
0,0.0,0.0,5.36
0,0.0,0.0,5.38
0,0.0,0.0,5.39
0,0.0,0.0,5.41
0,0.0,0.0,5.43
0,0.0,0.0,5.44
0,0.0,0.0,5.46
0,0.0,0.0,5.47
0,0.0,0.0,5.49
0,0.0,0.0,5.51
0,0.0,0.0,5.53
0,0.0,0.0,5.54
0,0.0,0.0,5.56
0,0.0,0.0,5.57
0,0.0,0.0,5.59
0,0.0,0.0,5.61
0,0.0,0.0,5.63
0,0.0,0.0,5.64
0,0.0,0.0,5.66
0,0.0,0.0,5.68
0,0.0,0.0,5.69
0,0.0,0.0,5.71
0,0.0,0.0,5.73
0,0.0,0.0,5.74
0,0.0,0.0,5.77
0,0.0,0.0,5.77
0,0.0,0.0,5.79
0,0.0,0.0,5.81
0,0.0,0.0,5.83
0,0.0,0.0,5.84
0,0.0,0.0,5.86
0,0.0,0.0,5.88
0,0.0,0.0,5.89
0,0.0,0.0,5.91
0,0.0,0.0,5.93
0,0.0,0.0,5.94
0,0.0,0.0,5.96
0,0.0,0.0,5.98
0,0.0,0.0,5.99
0,0.0,0.0,6.01
0,0.0,0.0,6.03
0,0.0,0.0,6.04
0,0.0,0.0,6.06
0,0.0,0.0,6.08
0,0.0,0.0,6.09
0,0.0,0.0,6.11
0,0.0,0.0,6.12
0,0.0,0.0,6.14
0,0.0,0.0,6.16
0,0.0,0.0,6.18
0,0.0,0.0,6.19
0,0.0,0.0,6.21
0,0.0,0.0,6.23
0,0.0,0.0,6.24
0,0.0,0.0,6.26
0,0.0,0.0,6.28
0,0.0,0.0,6.29
0,0.0,0.0,6.31
0,0.0,0.0,6.32
0,0.0,0.0,6.34
0,0.0,0.0,6.36
0,0.0,0.0,6.37
0,0.0,0.0,6.39
0,0.0,0.0,6.41
0,0.0,0.0,6.42
0,0.0,0.0,6.44
0,0.0,0.0,6.46
0,0.0,0.0,6.47
0,0.0,0.0,6.49
0,0.0,0.0,6.51
0,0.0,0.0,6.53
0,0.0,0.0,6.54
0,0.0,0.0,6.56
0,0.0,0.0,6.57
0,0.0,0.0,6.59
0,0.0,0.0,6.61
0,0.0,0.0,6.63
0,0.0,0.0,6.64
0,0.0,0.0,6.66
0,0.0,0.0,6.68
0,0.0,0.0,6.69
0,0.0,0.0,6.71
0,0.0,0.0,6.73
0,0.0,0.0,6.74
0,0.0,0.0,6.76
0,0.0,0.0,6.79
0,0.0,0.0,6.79
0,0.0,0.0,6.81
0,0.0,0.0,6.83
0,0.0,0.0,6.84
0,0.0,0.0,6.86
0,0.0,0.0,6.87
0,0.0,0.0,6.89
0,0.0,0.0,6.91
0,0.0,0.0,6.93
0,0.0,0.0,6.94
0,0.0,0.0,6.96
0,0.0,0.0,6.97
0,0.0,0.0,6.99
0,0.0,0.0,7.01
0,0.0,0.0,7.02
0,0.0,0.0,7.04
0,0.0,0.0,7.06
0,0.0,0.0,7.08
0,0.0,0.0,7.09
0,0.0,0.0,7.11
0,0.0,0.0,7.13
0,0.0,0.0,7.14
0,0.0,0.0,7.16
0,0.0,0.0,7.17
0,0.0,0.0,7.19
0,0.0,0.0,7.21
0,0.0,0.0,7.22
0,0.0,0.0,7.24
0,0.0,0.0,7.26
0,0.0,0.0,7.28
0,0.0,0.0,7.29
0,0.0,0.0,7.31
0,0.0,0.0,7.33
0,0.0,0.0,7.34
0,0.0,0.0,7.36
0,0.0,0.0,7.38
0,0.0,0.0,7.39
0,0.0,0.0,7.41
0,0.0,0.0,7.43
0,0.0,0.0,7.44
0,0.0,0.0,7.46
0,0.0,0.0,7.48
0,0.0,0.0,7.49
0,0.0,0.0,7.51
0,0.0,0.0,7.53
0,0.0,0.0,7.55
0,0.0,0.0,7.56
0,0.0,0.0,7.57
0,0.0,0.0,7.59
0,0.0,0.0,7.61
0,0.0,0.0,7.62
0,0.0,0.0,7.64
0,0.0,0.0,7.66
0,0.0,0.0,7.68
0,0.0,0.0,7.69
0,0.0,0.0,7.71
0,0.0,0.0,7.73
0,0.0,0.0,7.74
0,0.0,0.0,7.76
0,0.0,0.0,7.79
0,0.0,0.0,7.79
0,0.0,0.0,7.81
0,0.0,0.0,7.82
0,0.0,0.0,7.84
0,0.0,0.0,7.86
0,0.0,0.0,7.87
0,0.0,0.0,7.89
0,0.0,0.0,7.91
0,0.0,0.0,7.92
0,0.0,0.0,7.94
0,0.0,0.0,7.96
0,0.0,0.0,7.98
0,0.0,0.0,7.99
0,0.0,0.0,8.01
0,0.0,0.0,8.02
0,0.0,0.0,8.04
0,0.0,0.0,8.06
0,0.0,0.0,8.07
0,0.0,0.0,8.09
0,0.0,0.0,8.11
0,0.0,0.0,8.13
0,0.0,0.0,8.14
0,0.0,0.0,8.16
0,0.0,0.0,8.17
0,0.0,0.0,8.19
0,0.0,0.0,8.21
0,0.0,0.0,8.23
0,0.0,0.0,8.24
0,0.0,0.0,8.26
0,0.0,0.0,8.28
0,0.0,0.0,8.29
0,0.0,0.0,8.31
0,0.0,0.0,8.32
0,0.0,0.0,8.34
0,0.0,0.0,8.36
0,0.0,0.0,8.37
0,0.0,0.0,8.39
0,0.0,0.0,8.41
0,0.0,0.0,8.42
0,0.0,0.0,8.44
0,0.0,0.0,8.46
0,0.0,0.0,8.47
0,0.0,0.0,8.49
0,0.0,0.0,8.51
0,0.0,0.0,8.52
0,0.0,0.0,8.54
0,0.0,0.0,8.56
0,0.0,0.0,8.58
0,0.0,0.0,8.59
0,0.0,0.0,8.61
0,0.0,0.0,8.62
0,0.0,0.0,8.64
0,0.0,0.0,8.66
0,0.0,0.0,8.68
0,0.0,0.0,8.69
0,0.0,0.0,8.71
0,0.0,0.0,8.73
0,0.0,0.0,8.74
0,0.0,0.0,8.76
0,0.0,0.0,8.79
0,0.0,0.0,8.79
0,0.0,0.0,8.81
0,0.0,0.0,8.83
0,0.0,0.0,8.84
0,0.0,0.0,8.86
0,0.0,0.0,8.88
0,0.0,0.0,8.89
0,0.0,0.0,8.91
0,0.0,0.0,8.92
0,0.0,0.0,8.94
0,0.0,0.0,8.96
0,0.0,0.0,8.97
0,0.0,0.0,8.99
0,0.0,0.0,9.01
0,0.0,0.0,9.02
0,0.0,0.0,9.04
0,0.0,0.0,9.06
0,0.0,0.0,9.07
0,0.0,0.0,9.09
0,0.0,0.0,9.11
0,0.0,0.0,9.13
0,0.0,0.0,9.15
0,0.0,0.0,9.16
0,0.0,0.0,9.18
0,0.0,0.0,9.19
0,0.0,0.0,9.21
0,0.0,0.0,9.23
0,0.0,0.0,9.24
0,0.0,0.0,9.26
0,0.0,0.0,9.27
0,0.0,0.0,9.29
0,0.0,0.0,9.31
0,0.0,0.0,9.32
0,0.0,0.0,9.34
0,0.0,0.0,9.36
0,0.0,0.0,9.38
0,0.0,0.0,9.39
0,0.0,0.0,9.41
0,0.0,0.0,9.43
0,0.0,0.0,9.44
0,0.0,0.0,9.46
0,0.0,0.0,9.47
0,0.0,0.0,9.49
0,0.0,0.0,9.51
0,0.0,0.0,9.52
0,0.0,0.0,9.54
0,0.0,0.0,9.56
0,0.0,0.0,9.57
0,0.0,0.0,9.59
0,0.0,0.0,9.61
0,0.0,0.0,9.62
0,0.0,0.0,9.64
0,0.0,0.0,9.66
0,0.0,0.0,9.68
0,0.0,0.0,9.69
0,0.0,0.0,9.71
0,0.0,0.0,9.73
0,0.0,0.0,9.74
0,0.0,0.0,9.76
0,0.0,0.0,9.79
0,0.0,0.0,9.79
0,0.0,0.0,9.81
0,0.0,0.0,9.82
0,0.0,0.0,9.84
0,0.0,0.0,9.86
0,0.0,0.0,9.88
0,0.0,0.0,9.89
0,0.0,0.0,9.91
0,0.0,0.0,9.93
0,0.0,0.0,9.94
0,0.0,0.0,9.96
0,0.0,0.0,9.98
0,0.0,0.0,9.99
0,0.0,0.0,10.01
0,0.0,0.0,10.03
0,0.0,0.0,10.04
0,0.0,0.0,10.06
0,0.0,0.0,10.07
0,0.0,0.0,10.09
0,0.0,0.0,10.11
0,0.0,0.0,10.12
3490124687,14394.25,29.05,10.14
3490124687,14394.25,29.05,10.16
3490153250,14395.07,28.79,10.17
3490178570,14396.3,48.71,10.19
3490178570,14396.3,48.71,10.21
3490199986,14397.95,76.79,10.22
3490222269,14400.42,110.7,10.24
3490243665,14403.71,153.72,10.26
3490264827,14408.64,233.13,10.28
3490264827,14408.64,233.13,10.29
3490285340,14416.45,380.81,10.31
3490305352,14427.14,534.15,10.32
3490345969,14450.16,519.97,10.36
3490345969,14450.16,519.97,10.36
3490345969,14450.16,519.97,10.37
3490367145,14457.97,368.89,10.39
3490408402,14468.25,217.98,10.43
3490408402,14468.25,217.98,10.43
3490429075,14471.54,159.1,10.44
3490429075,14471.54,159.1,10.46
3490452588,14474.01,104.91,10.47
3490479097,14475.24,46.53,10.49
3490479097,14475.24,46.53,10.51
3490479097,14475.24,46.53,10.53
3490479097,14475.24,46.53,10.54
3490479097,14475.24,46.53,10.56
3490479097,14475.24,46.53,10.58
3490579098,14475.24,0.0,10.59
3490579098,14475.24,0.0,10.61
3490579098,14475.24,0.0,10.63
3490579098,14475.24,0.0,10.64
3490645443,14474.83,-6.2,10.66
3490645443,14474.83,-6.2,10.67
3490645443,14474.83,-6.2,10.69
3490645443,14474.83,-6.2,10.71
3490645443,14474.83,-6.2,10.73
3490645443,14474.83,-6.2,10.74
3490745444,14474.83,0.0,10.76
3490779544,14475.65,24.11,10.79
3490779544,14475.65,24.11,10.79
3490779544,14475.65,24.11,10.81
3490803586,14476.89,51.3,10.82
3490824152,14479.76,139.94,10.84
3490844494,14484.7,242.53,10.86
3490865322,14492.1,355.31,10.89
3490865322,14492.1,355.31,10.89
3490885551,14501.14,447.13,10.91
3490905673,14510.19,449.5,10.93
3490926756,14518.82,409.51,10.94
3490948459,14525.81,322.04,10.97
3490948459,14525.81,322.04,10.97
3490948459,14525.81,322.04,10.99
3490948459,14525.81,322.04,11.01
3490948459,14525.81,322.04,11.02
